bidder_id,company_name,login_email,aadhaar_number,pan_number,gstin,cin_number,is_msme,udyam_reg_no,fy_turnover_cr,ca_udin,mii_percentage,director_name,director_din,registered_address,tampered_flag
BID_1083,"Chakraborty, Saraf and Anand LLP",gem.desk@chakrabortysarafandanand.com,XXXX XXXX 8667,XUWCI9701Q,29XUWCI9701Q7ZD,L67983GJ1996IXD972052,True,UDYAM-KA-03-6128061,9.31,24094672XTIETF7624,40.1,Tejas Dayal,44141940,"Plot 216, MIDC Industrial Area, Pune - 731972",False
BID_1084,Krish-Issac Pvt Ltd,info@krishissac.in,XXXX XXXX 5714,DKLCJ4169S,33DKLCJ4169S2Z0,U95650KA2019LWS458398,True,UDYAM-TN-39-7442366,22.98,24150322SOXTKV3470,43.9,Amara Thakkar,94341819,"Plot 98, Peenya Industrial Area, Bengaluru - 644244",False
BID_1085,Ravi-Hegde Pvt Ltd,gem.desk@ravihegde.in,XXXX XXXX 5364,HYDCP3400L,24HYDCP3400L9ZU,U67615KA2009ULH872180,False,UDYAM-GJ-20-6429087,133.00,24327142DTUMUE6678,91.9,Tanvi Soman,26036730,"Plot 64, Rudrapur Industrial Estate, Uttarakhand - 871698",False
BID_1086,Dash LLP,gem.desk@dash.co.in,XXXX XXXX 0266,RVSCU8926T,07RVSCU8926T7Z5,L65427UP2012JFE210818,True,UDYAM-DL-90-3388692,34.98,24422832ECLXHQ1633,24.8,Yuvraj Patel,38247230,"Plot 24, Sanand GIDC Industrial Area, Ahmedabad - 434928",True
BID_1087,"Buch, Mukherjee and Vyas Pvt Ltd",admin@buchmukherjeeandvyas.com,XXXX XXXX 3918,YBXCG0247Q,27YBXCG0247Q1ZR,U67983UP2001NRM922973,False,UDYAM-MH-98-4802216,85.01,24663617WGFLHW7737,21.3,Upkaar Savant,69635097,"Plot 220, Peenya Industrial Area, Bengaluru - 307147",False
BID_1088,Chanda LLP,info@chanda.in,XXXX XXXX 6523,TYHCE2726Y,27TYHCE2726Y4ZD,U47373KA2023LVE567346,False,UDYAM-MH-32-5160009,223.05,24840760WVOBEM0638,94.7,Hritik Memon,68294681,"Plot 185, Baddi Industrial Area, Himachal Pradesh - 120249",True
BID_1089,"Bhargava, Srivastava and Ramanathan LLP",info@bhargavasrivastavaandramanathan.com,XXXX XXXX 9717,KRYCR3248L,07KRYCR3248L6ZT,U41778GJ1997UIS962958,False,UDYAM-DL-32-6651275,19.61,24576973MUGMDF3488,71.9,Azad Thaman,62625762,"Plot 5, Naroda Industrial Estate, Ahmedabad - 899628",False
BID_1090,Wali-Kalita LLP,admin@walikalita.biz.in,XXXX XXXX 9948,WWQCO4624X,07WWQCO4624X7ZK,L49204DL2019NQY532526,False,UDYAM-DL-41-7174594,133.23,24867666FGIDKV0215,77.7,Jeet Golla,30855592,"Plot 25, Rudrapur Industrial Estate, Uttarakhand - 054626",False
BID_1091,Pall Pvt Ltd,info@pall.biz.in,XXXX XXXX 6747,QVOCF1544L,33QVOCF1544L3Z6,L63032UP2021MEW643062,False,UDYAM-TN-53-1568971,172.98,24828528TNIVED3619,87.4,Aahana Seshadri,59721243,"Plot 16, Whitefield Industrial Zone, Bengaluru - 663378",False
BID_1092,"Khosla, Nanda and Brahmbhatt Limited",gem.desk@khoslanandaandbrahmbhatt.co.in,XXXX XXXX 9409,XRBCP0041Y,09XRBCP0041Y7ZJ,U20410TN1997SRP932289,True,UDYAM-UP-97-8775675,13.83,24562177VTNIYU2387,88.0,Ekavir Sha,11257627,"Plot 81, Manesar Industrial Area, Gurugram - 463456",False
BID_1093,"Bansal, Pandya and Sundaram Limited",procurement@bansalpandyaandsundaram.in,XXXX XXXX 1064,HTKCK2640X,07HTKCK2640X8Z1,U59341GJ2016BZO299182,False,UDYAM-DL-73-2244147,163.29,24207554GREPAF4541,87.1,Yashica Barad,32702180,"Plot 112, MIDC Industrial Area, Pune - 843102",False
BID_1094,"Bala, Krishna and Raman Pvt Ltd",sales@balakrishnaandraman.com,XXXX XXXX 6412,YGUCM4805J,07YGUCM4805J8ZY,L04009UP2002GBL251300,True,UDYAM-DL-01-7565032,33.28,24293753ESSPYT0941,49.3,Maanav Guha,06323867,"Plot 123, Whitefield Industrial Zone, Bengaluru - 741952",False
BID_1095,Munshi Limited,admin@munshi.biz.in,XXXX XXXX 7822,GDVCW0212D,09GDVCW0212D5ZA,L14327TN2017AKG571312,False,UDYAM-UP-52-3103696,189.28,24371405ZKPDMN0122,41.8,Jonathan Ganguly,51103076,"Plot 246, Taloja MIDC, Navi Mumbai - 045037",False
BID_1096,Choudhary LLP,procurement@choudhary.biz.in,XXXX XXXX 3553,DWDCZ2009U,27DWDCZ2009U3Z7,U48521TN2010INV784035,False,UDYAM-MH-12-1653009,53.57,24812532EGRGXO7930,79.0,Urvi Ghosh,74465336,"Plot 168, Peenya Industrial Area, Bengaluru - 645125",False
BID_1097,Atwal Limited,procurement@atwal.com,XXXX XXXX 3189,AQZCK5031Z,29AQZCK5031Z8ZY,L74073TN2012AIB363001,False,UDYAM-KA-70-5286753,40.50,24403191GUMDEV5062,91.1,Hema Basak,07931282,"Plot 20, Taloja MIDC, Navi Mumbai - 804051",False
BID_1098,Sant-Bhattacharyya Pvt Ltd,info@santbhattacharyya.in,XXXX XXXX 6225,EJECN8959I,29EJECN8959I4ZM,L64524MH2006AWC997347,False,UDYAM-KA-82-3426865,22.60,24720789YXSWEZ0790,24.5,Vedhika Kamdar,35233677,"Plot 15, Peenya Industrial Area, Bengaluru - 307019",False
BID_1099,Buch Limited,info@buch.co.in,XXXX XXXX 7020,BUUCF1544J,29BUUCF1544J6Z4,L66880MH2020NPK339101,True,UDYAM-KA-83-1802793,29.44,24240709TBICSF1838,44.5,Rayaan Atwal,63672201,"Plot 109, Sanand GIDC Industrial Area, Ahmedabad - 205312",False
BID_1100,Narayanan Pvt Ltd,gem.desk@narayanan.co.in,XXXX XXXX 1934,AXOCW1808I,09AXOCW1808I3ZN,U90719DL2014JTS815619,False,UDYAM-UP-29-8958964,110.82,24663443CCBQBV4619,46.2,Peter Issac,99208196,"Plot 29, Baddi Industrial Area, Himachal Pradesh - 142812",False
BID_1101,"Tak, Dugar and Bera LLP",procurement@takdugarandbera.com,XXXX XXXX 2317,WNRCE8274J,24WNRCE8274J9ZU,U28385GJ1998OCR514049,False,UDYAM-GJ-96-1315009,242.66,24010442QKWZHN7093,94.9,Vedika Sarkar,17177333,"Plot 158, Whitefield Industrial Zone, Bengaluru - 228745",False
BID_1102,"Balan, Dhillon and Datta Pvt Ltd",admin@balandhillonanddatta.biz.in,XXXX XXXX 1857,MROCV7695V,24MROCV7695V2ZW,L02659MH2011NWJ178196,False,UDYAM-GJ-92-0171715,15.16,24988248PNQAXO8216,42.4,Mohini Issac,05510386,"Plot 38, Baddi Industrial Area, Himachal Pradesh - 349577",False
BID_1103,Bhargava-Kata Pvt Ltd,contact@bhargavakata.in,XXXX XXXX 0785,GJICX1615H,07GJICX1615H4ZD,U68937DL2006VXA457211,True,UDYAM-DL-98-2396428,39.32,24746559FLKKUX9258,26.2,Tanay Kata,88972171,"Plot 14, MIDC Industrial Area, Pune - 463187",False
BID_1104,Sahni PLC Limited,info@sahniplc.co.in,XXXX XXXX 7340,EVXCX2006Q,33EVXCX2006Q5ZA,U52085GJ1998YFN795549,False,UDYAM-TN-16-0588516,191.90,24134871GCMQAW4667,51.7,Qarin Tak,44821156,"Plot 150, Okhla Industrial Estate, New Delhi - 155602",False
BID_1105,"Jain, Chaudhari and Korpal Limited",contact@jainchaudhariandkorpal.in,XXXX XXXX 6833,JFTCI4801H,29JFTCI4801H3ZQ,L96621GJ2000AUX211458,False,UDYAM-KA-84-1518075,88.98,24608921KDVVTM4553,92.8,Yatan Bera,70859340,"Plot 137, Naroda Industrial Estate, Ahmedabad - 273499",False
BID_1106,Kurian LLP,contact@kurian.biz.in,XXXX XXXX 2123,CVGCU2340L,33CVGCU2340L7ZR,U66468DL2001QDD023372,True,UDYAM-TN-62-2081300,18.93,24455719RJVGFE1159,22.4,Jeet Butala,07326176,"Plot 201, Hosur Industrial Estate, Hosur - 552045",True
BID_1107,"Madan, Loyal and Deshpande Pvt Ltd",info@madanloyalanddeshpande.biz.in,XXXX XXXX 5781,IXUCL7537Q,24IXUCL7537Q4ZE,U17059UP2016YKF399357,False,UDYAM-GJ-82-5582034,183.58,24948512YFWZYB1484,78.8,Saksham Swamy,49554384,"Plot 89, Manesar Industrial Area, Gurugram - 085420",False
BID_1108,"Roy, Parekh and Bandi Pvt Ltd",gem.desk@royparekhandbandi.biz.in,XXXX XXXX 2278,SSUCV4757T,29SSUCV4757T4ZR,L19022GJ2014WMS677704,True,UDYAM-KA-27-8932305,6.30,24252380BTYRED0569,33.1,Nandini Jha,80746061,"Plot 113, Baddi Industrial Area, Himachal Pradesh - 010077",False
BID_1109,Randhawa PLC Limited,info@randhawaplc.co.in,XXXX XXXX 1933,KMRCD7321P,07KMRCD7321P6Z4,L49047UP1998LEW473118,False,UDYAM-DL-20-7834893,9.58,24688236BDDEYQ7419,35.3,Upadhriti Vasa,80865391,"Plot 193, Noida Sector 63 Industrial Area, Noida - 286293",False
BID_1110,Comar LLP,admin@comar.co.in,XXXX XXXX 1300,NILCQ7723L,29NILCQ7723L5Z2,L00700KA2010QGF916346,False,UDYAM-KA-33-8396690,233.39,24468350ZVMPMN7825,27.9,Gaurangi Sachar,45671382,"Plot 239, Noida Sector 63 Industrial Area, Noida - 926938",False
BID_1111,Arora-Dugar LLP,contact@aroradugar.in,XXXX XXXX 6269,MFYCJ2783Y,27MFYCJ2783Y9ZP,U96996UP2005DMH319477,False,UDYAM-MH-91-7356510,206.65,24407970CDSXDG5422,82.2,Isaac Sehgal,20760451,"Plot 19, Sanand GIDC Industrial Area, Ahmedabad - 976817",False
BID_1112,"Yogi, Mishra and Sachar Pvt Ltd",info@yogimishraandsachar.biz.in,XXXX XXXX 9266,YPXCO9727O,24YPXCO9727O1ZN,U76642MH2021AYG396691,False,UDYAM-GJ-85-1265041,202.22,24015668FMXNJA9064,76.9,Charles Doshi,86949345,"Plot 212, Sanand GIDC Industrial Area, Ahmedabad - 575589",False
BID_1113,Palla-Zachariah LLP,info@pallazachariah.com,XXXX XXXX 6809,OKHCW6698R,29OKHCW6698R3ZX,U38776UP1997HTV794979,False,UDYAM-KA-62-9753647,232.43,24911132NCQELG3928,84.8,Widisha Dhar,40949355,"Plot 68, Sanand GIDC Industrial Area, Ahmedabad - 144882",False
BID_1114,Nigam-Kale Pvt Ltd,info@nigamkale.co.in,XXXX XXXX 3717,TFLCN3085N,09TFLCN3085N8ZB,L73543TN2019TRI764102,False,UDYAM-UP-18-9164063,225.26,24803174DHXWLF0486,24.7,Tamanna Raghavan,81937202,"Plot 2, Noida Sector 63 Industrial Area, Noida - 215125",False
BID_1115,"Narayanan, Misra and Jain LLP",info@narayananmisraandjain.in,XXXX XXXX 6550,JWKCD1729H,33JWKCD1729H3ZH,U18866UP2011NDX539123,False,UDYAM-TN-87-6857022,243.29,24868971AZDMTK4778,49.5,Simon Dash,20216851,"Plot 40, Okhla Industrial Estate, New Delhi - 488608",True
BID_1116,Anand PLC Limited,info@anandplc.biz.in,XXXX XXXX 8473,PXOCZ5726L,09PXOCZ5726L6ZG,L97823MH2011HQM509088,False,UDYAM-UP-59-6402668,178.57,24828123UUILRT2480,44.9,Bhavika Ghosh,60231101,"Plot 58, Sanand GIDC Industrial Area, Ahmedabad - 845484",False
BID_1117,Master PLC Pvt Ltd,sales@masterplc.co.in,XXXX XXXX 9399,WGVCP6239Q,09WGVCP6239Q2Z0,L31412GJ2001UNW908165,True,UDYAM-UP-16-1637488,34.33,24279312CGRMVD8969,52.6,Vincent Barad,86686626,"Plot 106, Ambattur Industrial Estate, Chennai - 971169",False
BID_1118,Sant Limited,admin@sant.in,XXXX XXXX 3018,OBFCE6957W,33OBFCE6957W8ZG,L16962GJ1996VQA871518,False,UDYAM-TN-08-3815270,71.86,24926147RKTODT4655,84.1,Yashoda Ravel,29486260,"Plot 175, Taloja MIDC, Navi Mumbai - 552825",False
BID_1119,Shetty PLC Limited,procurement@shettyplc.in,XXXX XXXX 5354,MFPCM0662F,09MFPCM0662F5ZT,U49960KA2000IGG501924,False,UDYAM-UP-54-3949920,50.81,24881687LPKJPR8550,74.6,Eiravati Devan,40767037,"Plot 24, MIDC Industrial Area, Pune - 412618",False
BID_1120,Mutti-Ratta Pvt Ltd,gem.desk@muttiratta.in,XXXX XXXX 0383,VRRCE2642V,27VRRCE2642V7ZC,U25832GJ2016NWI673767,False,UDYAM-MH-29-4064637,178.33,24401529OCGJFW7063,46.3,Sathvik Bose,32483242,"Plot 54, Guindy Industrial Estate, Chennai - 638946",False
BID_1121,"Ghosh, Raman and Korpal LLP",sales@ghoshramanandkorpal.co.in,XXXX XXXX 4164,GDFCR6884V,29GDFCR6884V3ZC,U91174MH2021CDH692609,False,UDYAM-KA-17-0283334,233.07,24466620POUQUA1212,48.9,Faras Baria,10201366,"Plot 94, Patparganj Industrial Area, New Delhi - 331373",False
BID_1122,Zacharia LLP,bids@zacharia.in,XXXX XXXX 6397,YHSCP4112F,24YHSCP4112F4ZO,L58810MH2005XXH958078,False,UDYAM-GJ-21-7749677,50.90,24983227LCHPNC5284,74.0,Maya Zacharia,20295665,"Plot 87, Okhla Industrial Estate, New Delhi - 146669",False
BID_1123,Bobal Limited,contact@bobal.co.in,XXXX XXXX 6761,WMHCX0550J,07WMHCX0550J5ZI,U92281TN2003HLQ689888,True,UDYAM-DL-56-7346763,26.85,24911331AVDRGC3712,27.5,Chatura Gole,41690323,"Plot 163, Peenya Industrial Area, Bengaluru - 092861",False
BID_1124,Gola-Parikh Limited,gem.desk@golaparikh.biz.in,XXXX XXXX 2914,WMECE9352Y,33WMECE9352Y6Z1,L30064TN2007UWF194479,False,UDYAM-TN-94-0115840,157.44,24342307ZYUXDS1255,62.9,Advaith Shankar,29354058,"Plot 156, Taloja MIDC, Navi Mumbai - 407599",False
BID_1125,Dube-Randhawa Pvt Ltd,procurement@duberandhawa.in,XXXX XXXX 6783,BYACI1274J,29BYACI1274J9Z5,L77382KA1998UZO491393,False,UDYAM-KA-40-3276331,146.76,24315036AXDQCK3126,38.6,Udant Chada,89863908,"Plot 43, Manesar Industrial Area, Gurugram - 045674",False
BID_1126,D’Alia LLP,bids@dalia.in,XXXX XXXX 8956,LDGCH1847B,07LDGCH1847B7Z2,L99963UP2010KUC162398,False,UDYAM-DL-06-9536966,13.60,24101870LDOGZG2039,44.5,Yashasvi D’Alia,87530176,"Plot 234, Sanand GIDC Industrial Area, Ahmedabad - 532306",False
BID_1127,"Sabharwal, Raj and Toor Limited",procurement@sabharwalrajandtoor.in,XXXX XXXX 5555,WSSCO6714I,24WSSCO6714I8ZN,U62205DL2005UGY611258,False,UDYAM-GJ-79-8092045,44.41,24864563TTXAOD7450,89.9,Anirudh Patla,99446489,"Plot 111, Hosur Industrial Estate, Hosur - 046698",False
BID_1128,Parekh-Aggarwal Limited,contact@parekhaggarwal.co.in,XXXX XXXX 5293,CKKCV3824O,09CKKCV3824O1ZZ,U70316DL2005PWO851051,True,UDYAM-UP-15-4139509,8.18,24481948RKDMYF5050,47.3,Rehaan Zacharia,08122106,"Plot 104, Manesar Industrial Area, Gurugram - 324512",False
BID_1129,Bajaj Limited,info@bajaj.co.in,XXXX XXXX 6175,MMOCH3609Y,24MMOCH3609Y4Z8,U60093MH2021IAN444008,False,UDYAM-GJ-04-3982616,57.74,24422111PLSQIH2842,33.1,Saanvi Chaudhuri,26770594,"Plot 124, Ambattur Industrial Estate, Chennai - 615240",False
BID_1130,Srivastava LLP,bids@srivastava.biz.in,XXXX XXXX 2226,GSTCJ9955O,09GSTCJ9955O5ZQ,L69519UP1997FOP308531,True,UDYAM-UP-76-7224196,8.84,24113794SQLEJU1507,63.6,Raagini Keer,46544271,"Plot 17, Hosur Industrial Estate, Hosur - 318065",False
BID_1131,Morar-Padmanabhan Limited,sales@morarpadmanabhan.com,XXXX XXXX 1483,RCXCC6309H,09RCXCC6309H1ZU,L09630GJ2008WKW798470,False,UDYAM-UP-52-1360006,100.37,24234249CRCTNU0379,60.5,Watika Kunda,62236858,"Plot 44, Noida Sector 63 Industrial Area, Noida - 432109",True
BID_1132,"Behl, Bajwa and Raghavan Pvt Ltd",gem.desk@behlbajwaandraghavan.com,XXXX XXXX 4913,NOQCW6851H,29NOQCW6851H2ZW,U84469TN2020EGC813216,False,UDYAM-KA-03-1668695,114.95,24274220NDYNYV8137,62.7,Tanveer Gola,43500835,"Plot 153, Taloja MIDC, Navi Mumbai - 407623",False
BID_1133,Raj Pvt Ltd,info@raj.com,XXXX XXXX 6939,AZGCH5669T,33AZGCH5669T7ZW,U15990DL2021NYV297133,True,UDYAM-TN-25-4291700,5.36,24815342KPEDRM0008,51.6,Matthew Sarin,85679139,"Plot 211, MIDC Industrial Area, Pune - 887208",False
BID_1134,Dani-Dhaliwal LLP,gem.desk@danidhaliwal.co.in,XXXX XXXX 2058,BHUCR5564V,07BHUCR5564V3ZZ,U77564KA2000EJO367044,False,UDYAM-DL-24-3135029,243.99,24567508NLVBWT7229,78.9,Urishilla Sood,48826014,"Plot 16, Guindy Industrial Estate, Chennai - 907343",False
BID_1135,Mahal-Cheema LLP,procurement@mahalcheema.co.in,XXXX XXXX 1135,SZGCU3533L,27SZGCU3533L9ZD,L19694DL1998QJD023021,False,UDYAM-MH-01-9181272,218.10,24467908IIPCHT3412,30.1,Andrew Kata,01446463,"Plot 13, Peenya Industrial Area, Bengaluru - 289609",False
BID_1136,Jhaveri LLP,contact@jhaveri.com,XXXX XXXX 9117,WBRCQ6653X,27WBRCQ6653X1Z5,L61371MH2014XCG345911,True,UDYAM-MH-69-8028703,28.81,24986672HYBUAT3728,63.1,Aayush Dua,35917090,"Plot 111, Sanand GIDC Industrial Area, Ahmedabad - 886553",False
BID_1137,Sagar-Natarajan Limited,admin@sagarnatarajan.in,XXXX XXXX 4071,QMTCN5986E,09QMTCN5986E7ZR,U11290TN2019XTT298338,False,UDYAM-UP-10-4422263,228.57,24477122YBAQED1961,57.0,Ati Sane,20609650,"Plot 141, Hosur Industrial Estate, Hosur - 117402",False
BID_1138,Magar-Rana Limited,contact@magarrana.com,XXXX XXXX 0240,XPJCM5940B,24XPJCM5940B5ZR,U09252TN2003XER143101,False,UDYAM-GJ-53-1326030,140.06,24496719WOVVZJ7901,64.8,Thomas Pathak,02836010,"Plot 122, Noida Sector 63 Industrial Area, Noida - 847089",False
BID_1139,Golla Pvt Ltd,bids@golla.in,XXXX XXXX 0236,GVQCC8530N,29GVQCC8530N2ZL,U76594GJ2012YVJ311999,False,UDYAM-KA-11-1471017,72.95,24260323ENMOWO6101,57.2,Yashawini Kanda,86945638,"Plot 178, Baddi Industrial Area, Himachal Pradesh - 092723",False
BID_1140,Dua Pvt Ltd,contact@dua.com,XXXX XXXX 9719,RXFCI2972V,07RXFCI2972V7Z6,L72334MH2017OXR830287,False,UDYAM-DL-10-8024533,60.22,24307741XJZKYY6341,79.9,Bahadurjit Loke,16475084,"Plot 246, Hosur Industrial Estate, Hosur - 350242",False
BID_1141,Mutti PLC LLP,contact@muttiplc.com,XXXX XXXX 9878,YXYCK9617K,24YXYCK9617K6ZE,U80082DL2003ERB010173,True,UDYAM-GJ-85-9566481,38.13,24245807SZJNTD4653,94.8,Umang Raman,42955244,"Plot 123, Whitefield Industrial Zone, Bengaluru - 917158",False
BID_1142,"Om, Sinha and Lata Limited",sales@omsinhaandlata.co.in,XXXX XXXX 5129,VRWCP3368G,29VRWCP3368G9Z6,L07437KA2003APU183602,True,UDYAM-KA-63-0261407,13.92,24673900FJZVXG4617,65.5,George Bera,10313128,"Plot 176, Baddi Industrial Area, Himachal Pradesh - 356156",False
BID_1143,Swamy-Roy Limited,info@swamyroy.co.in,XXXX XXXX 9858,WEXCU9566F,07WEXCU9566F2ZP,L28772KA1999HBM428949,True,UDYAM-DL-75-7799121,27.88,24398331NJORFI7631,28.3,Max Mohan,83041957,"Plot 127, Noida Sector 63 Industrial Area, Noida - 354341",False
BID_1144,Sahota LLP,sales@sahota.biz.in,XXXX XXXX 5233,SRECD4033Y,33SRECD4033Y5Z4,U34981TN1998YVA668331,True,UDYAM-TN-74-1885819,20.06,24481456HHHYUH9814,77.6,Mohammed Sheth,42611690,"Plot 84, Baddi Industrial Area, Himachal Pradesh - 903243",False
BID_1145,"Goyal, Wagle and Chada Limited",gem.desk@goyalwagleandchada.co.in,XXXX XXXX 0888,NXNCN0022Q,27NXNCN0022Q9ZR,U62226KA1995EEZ344398,False,UDYAM-MH-59-0164635,56.38,24483131VTSMBP5354,84.9,Chakradhar Sandhu,50936719,"Plot 159, Manesar Industrial Area, Gurugram - 952511",False
BID_1146,Rao-Sane Pvt Ltd,sales@raosane.biz.in,XXXX XXXX 2849,QBACA9508D,07QBACA9508D3ZM,L84956MH2007EYO266439,False,UDYAM-DL-76-6563817,24.63,24318420NRSZKQ8081,23.0,Bhavini Babu,60413410,"Plot 57, Hosur Industrial Estate, Hosur - 902471",True
BID_1147,"Prasad, Contractor and Gour Pvt Ltd",bids@prasadcontractorandgour.com,XXXX XXXX 6651,SDYCL6326M,29SDYCL6326M4ZD,L46563UP2018BKU011831,False,UDYAM-KA-35-3963741,25.81,24242521QDGJHK3853,94.1,Ishwar Savant,14576882,"Plot 52, Okhla Industrial Estate, New Delhi - 689662",False
BID_1148,"Kale, Suri and Hans Limited",contact@kalesuriandhans.biz.in,XXXX XXXX 1244,YLQCC0918Z,07YLQCC0918Z2Z1,U22704GJ2016DPE284710,False,UDYAM-DL-06-0008683,227.68,24767295PZMHYH4066,83.6,Yatin Wason,53370918,"Plot 64, MIDC Industrial Area, Pune - 626690",False
BID_1149,"Dhar, Chopra and Banerjee LLP",contact@dharchopraandbanerjee.co.in,XXXX XXXX 7415,MMXCM0654B,33MMXCM0654B9ZM,U87213TN2005NXC886373,True,UDYAM-TN-13-3315896,4.01,24745802MHXOFI5292,75.2,Jatin Grover,17155413,"Plot 50, Okhla Industrial Estate, New Delhi - 420418",False
BID_1150,"Tripathi, Setty and Kar Pvt Ltd",bids@tripathisettyandkar.in,XXXX XXXX 4908,WVFCI4215P,27WVFCI4215P7ZZ,L61612GJ2024BGP497575,True,UDYAM-MH-01-3700441,5.17,24988110BEFIAS8493,70.4,Madhav Bail,33504157,"Plot 165, Manesar Industrial Area, Gurugram - 387008",False
BID_1151,Kuruvilla-Solanki Pvt Ltd,procurement@kuruvillasolanki.in,XXXX XXXX 6777,LRGCI4302N,27LRGCI4302N1Z2,L66869GJ2024ROG163233,True,UDYAM-MH-49-1284966,14.88,24240434IXZWOS3111,36.0,Aadhya Nagar,68364841,"Plot 208, Okhla Industrial Estate, New Delhi - 161957",False
BID_1152,"Uppal, Sethi and Doctor LLP",procurement@uppalsethianddoctor.biz.in,XXXX XXXX 5731,ZFQCQ3382O,33ZFQCQ3382O5ZO,U39120GJ2020GAQ686301,False,UDYAM-TN-62-1154246,32.95,24564130YYLEAI4994,79.0,Rudra Tandon,62651819,"Plot 82, Ambattur Industrial Estate, Chennai - 134206",False
BID_1153,Bedi Limited,bids@bedi.com,XXXX XXXX 2657,SWWCL9275B,29SWWCL9275B7ZJ,L32265UP2017JJM313715,True,UDYAM-KA-55-8957179,17.64,24151072FWISOM9587,48.6,Girish Khosla,33276847,"Plot 18, Taloja MIDC, Navi Mumbai - 985305",False
BID_1154,Mangat-Dugar Pvt Ltd,procurement@mangatdugar.biz.in,XXXX XXXX 9588,VEJCT9604X,09VEJCT9604X6ZZ,U82544TN2015ENW103108,True,UDYAM-UP-21-5698309,5.92,24044122GZUOHF7246,59.8,Sai Kapur,63462076,"Plot 113, Guindy Industrial Estate, Chennai - 829904",False
BID_1155,"Chana, Gulati and Sawhney LLP",admin@chanagulatiandsawhney.in,XXXX XXXX 5294,UJCCO1194C,09UJCCO1194C2Z8,L09795TN2014GPL563363,False,UDYAM-UP-83-2206345,60.60,24017858NFZOQY1626,90.6,Shaurya Rau,35274553,"Plot 234, Guindy Industrial Estate, Chennai - 301002",False
BID_1156,"Soman, Dutt and Shankar Limited",info@somanduttandshankar.biz.in,XXXX XXXX 3326,UVTCF1685X,33UVTCF1685X5ZK,U72588UP2011TEX173460,False,UDYAM-TN-75-1041978,244.20,24101071ZCTTBD4027,22.4,Devansh Kapur,59586012,"Plot 91, MIDC Industrial Area, Pune - 946033",False
BID_1157,Butala-Patla Limited,bids@butalapatla.com,XXXX XXXX 3710,LAKCE5012J,24LAKCE5012J2ZF,U80630KA2023AQQ427552,False,UDYAM-GJ-03-0887893,15.32,24281923YJEZYT3373,94.0,Divya Seshadri,34002277,"Plot 160, Hosur Industrial Estate, Hosur - 629189",False
BID_1158,Nayar-Sura Pvt Ltd,sales@nayarsura.biz.in,XXXX XXXX 6571,SODCV4404U,29SODCV4404U9ZA,U38811TN2014EGT372605,False,UDYAM-KA-40-0942477,126.78,24523901XXCLGQ0662,89.8,Sneha Gill,95329569,"Plot 112, Manesar Industrial Area, Gurugram - 441987",True
BID_1159,Sama-Nagy Pvt Ltd,bids@samanagy.co.in,XXXX XXXX 0880,KAICH6136K,09KAICH6136K6Z0,U54649MH2014YXM219361,False,UDYAM-UP-85-1602935,191.75,24522645OSBPWS5723,33.5,Nidra Dey,47557091,"Plot 73, Baddi Industrial Area, Himachal Pradesh - 206257",False
BID_1160,"Dhillon, Kashyap and Ram Limited",info@dhillonkashyapandram.com,XXXX XXXX 9867,MYICE8158N,27MYICE8158N1ZQ,L12867KA2011GLO080172,False,UDYAM-MH-73-4661785,226.36,24022880XAUACW5791,22.0,Vrishti Ranganathan,92286490,"Plot 98, Ambattur Industrial Estate, Chennai - 486191",False
BID_1161,Agrawal Limited,info@agrawal.co.in,XXXX XXXX 4826,UARCU0176S,09UARCU0176S8ZE,L02555GJ2003UTR312268,False,UDYAM-UP-55-1095879,5.85,24216265BXADTC3594,31.7,Yashvi Sami,90595759,"Plot 24, MIDC Industrial Area, Pune - 698010",False
BID_1162,Salvi Limited,procurement@salvi.biz.in,XXXX XXXX 6253,AOACH5047E,33AOACH5047E4Z9,L53125MH2012HGI444157,False,UDYAM-TN-77-2708902,49.84,24046782NCZUUC3665,40.0,Caleb Maharaj,90933431,"Plot 41, Naroda Industrial Estate, Ahmedabad - 931202",False
BID_1163,"Sant, Ganesh and Saraf LLP",info@santganeshandsaraf.co.in,XXXX XXXX 3041,UMGCA2352T,33UMGCA2352T6ZN,U32284TN2024CIO844829,True,UDYAM-TN-67-6631352,13.47,24920206MEUKJP4288,22.9,Harini Prabhu,62829807,"Plot 87, Sanand GIDC Industrial Area, Ahmedabad - 946259",False
BID_1164,Sachdeva-Nayar Pvt Ltd,admin@sachdevanayar.biz.in,XXXX XXXX 5168,OJHCW9569Y,27OJHCW9569Y4Z8,U01993TN2013KIJ351195,False,UDYAM-MH-48-4142766,55.81,24120184LSTPMU9293,22.9,Hritik Bhat,81643710,"Plot 79, Guindy Industrial Estate, Chennai - 359110",False
BID_1165,Yadav-Nagar Limited,admin@yadavnagar.in,XXXX XXXX 8582,OKICM8902L,24OKICM8902L2ZC,L91125TN2001WEE873144,False,UDYAM-GJ-37-4607669,25.03,24302883QGVFNJ7989,90.8,Vinaya Natarajan,83639029,"Plot 201, Patparganj Industrial Area, New Delhi - 147622",False
BID_1166,"Ahuja, Yogi and Goswami Pvt Ltd",procurement@ahujayogiandgoswami.in,XXXX XXXX 2008,GOGCF0767C,29GOGCF0767C3Z6,U87706MH2005VUM967831,False,UDYAM-KA-35-8847386,125.30,24087501XACZDE3854,21.7,David Kota,37711769,"Plot 9, Okhla Industrial Estate, New Delhi - 666653",False
